country_or_area,continent,year,value,category
Latvia,Europe,2014,7158.718037,CO2 Emissions
Latvia,Europe,2013,7353.220444,CO2 Emissions
Latvia,Europe,2012,7521.122528,CO2 Emissions
Latvia,Europe,2011,7807.65941,CO2 Emissions
Latvia,Europe,2010,8524.087227,CO2 Emissions
Latvia,Europe,2009,7443.286011,CO2 Emissions
Latvia,Europe,2008,8184.971247,CO2 Emissions
Latvia,Europe,2007,8610.255397,CO2 Emissions
Latvia,Europe,2006,8289.206678,CO2 Emissions
Latvia,Europe,2005,7790.403932,CO2 Emissions
Latvia,Europe,2004,7709.460762,CO2 Emissions
Latvia,Europe,2003,7703.771508,CO2 Emissions
Latvia,Europe,2002,7508.743242,CO2 Emissions
Latvia,Europe,2001,7480.502607,CO2 Emissions
Latvia,Europe,2000,7069.94204,CO2 Emissions
Latvia,Europe,1999,7709.049993,CO2 Emissions
Latvia,Europe,1998,8300.595278,CO2 Emissions
Latvia,Europe,1997,8677.545811,CO2 Emissions
Latvia,Europe,1996,9216.383988,CO2 Emissions
Latvia,Europe,1995,9141.353517,CO2 Emissions
Latvia,Europe,1994,10399.14113,CO2 Emissions
Latvia,Europe,1993,11966.14551,CO2 Emissions
Latvia,Europe,1992,14244.65339,CO2 Emissions
Latvia,Europe,1991,18021.19524,CO2 Emissions
Latvia,Europe,1990,19794.29445,CO2 Emissions
Liechtenstein,Europe,2014,161.5418167,CO2 Emissions
Liechtenstein,Europe,2013,192.8644158,CO2 Emissions
Liechtenstein,Europe,2012,185.6324314,CO2 Emissions
Liechtenstein,Europe,2011,177.0880402,CO2 Emissions
Liechtenstein,Europe,2010,191.0475017,CO2 Emissions
Liechtenstein,Europe,2009,205.5905437,CO2 Emissions
Liechtenstein,Europe,2008,219.6989155,CO2 Emissions
Liechtenstein,Europe,2007,200.9201079,CO2 Emissions
Liechtenstein,Europe,2006,231.2173051,CO2 Emissions
Liechtenstein,Europe,2005,228.9703239,CO2 Emissions
Liechtenstein,Europe,2004,229.2963216,CO2 Emissions
Liechtenstein,Europe,2003,229.2658751,CO2 Emissions
Liechtenstein,Europe,2002,219.9472046,CO2 Emissions
Liechtenstein,Europe,2001,214.5853108,CO2 Emissions
Liechtenstein,Europe,2000,216.7504564,CO2 Emissions
Liechtenstein,Europe,1999,226.448838,CO2 Emissions
Liechtenstein,Europe,1998,229.1171039,CO2 Emissions
Liechtenstein,Europe,1997,218.2353729,CO2 Emissions
Liechtenstein,Europe,1996,205.8090896,CO2 Emissions
Liechtenstein,Europe,1995,204.0559204,CO2 Emissions
Liechtenstein,Europe,1994,200.961153,CO2 Emissions
Liechtenstein,Europe,1993,214.8676908,CO2 Emissions
Liechtenstein,Europe,1992,206.7760328,CO2 Emissions
Liechtenstein,Europe,1991,206.1467068,CO2 Emissions
Liechtenstein,Europe,1990,198.775112,CO2 Emissions
Lithuania,Europe,2014,12732.79886,CO2 Emissions
Lithuania,Europe,2013,12987.81753,CO2 Emissions
Lithuania,Europe,2012,13975.52321,CO2 Emissions
Lithuania,Europe,2011,13919.0155,CO2 Emissions
Lithuania,Europe,2010,13618.91266,CO2 Emissions
Lithuania,Europe,2009,12727.12004,CO2 Emissions
Lithuania,Europe,2008,14963.25472,CO2 Emissions
Lithuania,Europe,2007,15624.07634,CO2 Emissions
Lithuania,Europe,2006,14303.03268,CO2 Emissions
Lithuania,Europe,2005,13946.8843,CO2 Emissions
Lithuania,Europe,2004,13185.49337,CO2 Emissions
Lithuania,Europe,2003,12605.2382,CO2 Emissions
Lithuania,Europe,2002,12614.42501,CO2 Emissions
Lithuania,Europe,2001,12507.96668,CO2 Emissions
Lithuania,Europe,2000,11801.9649,CO2 Emissions
Lithuania,Europe,1999,13422.15115,CO2 Emissions
Lithuania,Europe,1998,15901.51757,CO2 Emissions
Lithuania,Europe,1997,15086.28576,CO2 Emissions
Lithuania,Europe,1996,15676.83103,CO2 Emissions
Lithuania,Europe,1995,15022.54413,CO2 Emissions
Lithuania,Europe,1994,15765.41476,CO2 Emissions
Lithuania,Europe,1993,16347.17183,CO2 Emissions
Lithuania,Europe,1992,21207.88739,CO2 Emissions
Lithuania,Europe,1991,37908.6125,CO2 Emissions
Lithuania,Europe,1990,35812.89368,CO2 Emissions
Luxembourg,Europe,2014,9826.253278,CO2 Emissions
Luxembourg,Europe,2013,10303.03961,CO2 Emissions
Luxembourg,Europe,2012,10872.06448,CO2 Emissions
Luxembourg,Europe,2011,11168.51167,CO2 Emissions
Luxembourg,Europe,2010,11285.02742,CO2 Emissions
Luxembourg,Europe,2009,10725.52213,CO2 Emissions
Luxembourg,Europe,2008,11245.87249,CO2 Emissions
Luxembourg,Europe,2007,11398.70592,CO2 Emissions
Luxembourg,Europe,2006,11995.82017,CO2 Emissions
Luxembourg,Europe,2005,12130.91379,CO2 Emissions
Luxembourg,Europe,2004,11871.10772,CO2 Emissions
Luxembourg,Europe,2003,10443.38322,CO2 Emissions
Luxembourg,Europe,2002,10068.14032,CO2 Emissions
Luxembourg,Europe,2001,9311.916127,CO2 Emissions
Luxembourg,Europe,2000,8798.182081,CO2 Emissions
Luxembourg,Europe,1999,7986.155881,CO2 Emissions
Luxembourg,Europe,1998,7619.36329,CO2 Emissions
Luxembourg,Europe,1997,8530.745345,CO2 Emissions
Luxembourg,Europe,1996,9217.190301,CO2 Emissions
Luxembourg,Europe,1995,9155.85265,CO2 Emissions
Luxembourg,Europe,1994,11560.57169,CO2 Emissions
Luxembourg,Europe,1993,12375.50708,CO2 Emissions
Luxembourg,Europe,1992,12253.57159,CO2 Emissions
Luxembourg,Europe,1991,12467.51319,CO2 Emissions
Luxembourg,Europe,1990,11944.00739,CO2 Emissions
Malta,Europe,2014,2483.536786,CO2 Emissions
Malta,Europe,2013,2476.074429,CO2 Emissions
Malta,Europe,2012,2868.638128,CO2 Emissions
Malta,Europe,2011,2785.896568,CO2 Emissions
Malta,Europe,2010,2690.518035,CO2 Emissions
Malta,Europe,2009,2684.521293,CO2 Emissions
Malta,Europe,2008,2822.406167,CO2 Emissions
Malta,Europe,2007,2831.642265,CO2 Emissions
Malta,Europe,2006,2776.314307,CO2 Emissions
Malta,Europe,2005,2736.312934,CO2 Emissions
Malta,Europe,2004,2604.744832,CO2 Emissions
Malta,Europe,2003,2666.134325,CO2 Emissions
Malta,Europe,2002,2464.212229,CO2 Emissions
Malta,Europe,2001,2550.604061,CO2 Emissions
Malta,Europe,2000,2414.283811,CO2 Emissions
Malta,Europe,1999,2418.555565,CO2 Emissions
Malta,Europe,1998,2338.062788,CO2 Emissions
Malta,Europe,1997,2331.954735,CO2 Emissions
Malta,Europe,1996,2329.181698,CO2 Emissions
Malta,Europe,1995,2313.216089,CO2 Emissions
Malta,Europe,1994,2302.770277,CO2 Emissions
Malta,Europe,1993,2252.062767,CO2 Emissions
Malta,Europe,1992,2174.634466,CO2 Emissions
Malta,Europe,1991,2041.246093,CO2 Emissions
Malta,Europe,1990,1860.473648,CO2 Emissions
Monaco,Europe,2013,74.43092019,CO2 Emissions
Monaco,Europe,2012,75.16556884,CO2 Emissions
Monaco,Europe,2011,71.88189545,CO2 Emissions
Monaco,Europe,2010,75.46826513,CO2 Emissions
Monaco,Europe,2009,77.7719361,CO2 Emissions
Monaco,Europe,2008,81.37690109,CO2 Emissions
Monaco,Europe,2007,82.71919225,CO2 Emissions
Monaco,Europe,2006,82.123918,CO2 Emissions
Monaco,Europe,2005,88.75069125,CO2 Emissions
Monaco,Europe,2004,90.20050375,CO2 Emissions
Monaco,Europe,2003,95.29885498,CO2 Emissions
Monaco,Europe,2002,98.16127572,CO2 Emissions
Monaco,Europe,2001,98.54886805,CO2 Emissions
Monaco,Europe,2000,98.32435593,CO2 Emissions
Monaco,Europe,1999,100.6592819,CO2 Emissions
Monaco,Europe,1998,99.81685914,CO2 Emissions
Monaco,Europe,1997,101.0844813,CO2 Emissions
Monaco,Europe,1996,102.3195384,CO2 Emissions
Monaco,Europe,1995,98.99042989,CO2 Emissions
Monaco,Europe,1994,101.8726363,CO2 Emissions
Monaco,Europe,1993,100.8819385,CO2 Emissions
Monaco,Europe,1992,101.742603,CO2 Emissions
Monaco,Europe,1991,96.14720458,CO2 Emissions
Monaco,Europe,1990,95.38518332,CO2 Emissions
Netherlands,Europe,2014,157789.5817,CO2 Emissions
Netherlands,Europe,2013,165475.8844,CO2 Emissions
Netherlands,Europe,2012,165665.0238,CO2 Emissions
Netherlands,Europe,2011,169792.1365,CO2 Emissions
Netherlands,Europe,2010,182529.7869,CO2 Emissions
Netherlands,Europe,2009,170796.1566,CO2 Emissions
Netherlands,Europe,2008,176174.4184,CO2 Emissions
Netherlands,Europe,2007,173178.4204,CO2 Emissions
Netherlands,Europe,2006,172772.8928,CO2 Emissions
Netherlands,Europe,2005,177540.4732,CO2 Emissions
Netherlands,Europe,2004,181546.257,CO2 Emissions
Netherlands,Europe,2003,179867.889,CO2 Emissions
Netherlands,Europe,2002,176462.4006,CO2 Emissions
Netherlands,Europe,2001,177037.4016,CO2 Emissions
Netherlands,Europe,2000,172059.8122,CO2 Emissions
Netherlands,Europe,1999,171228.1096,CO2 Emissions
Netherlands,Europe,1998,176617.1685,CO2 Emissions
Netherlands,Europe,1997,175487.9708,CO2 Emissions
Netherlands,Europe,1996,182573.5829,CO2 Emissions
Netherlands,Europe,1995,173196.2974,CO2 Emissions
Netherlands,Europe,1994,175008.7031,CO2 Emissions
Netherlands,Europe,1993,171497.8911,CO2 Emissions
Netherlands,Europe,1992,170975.2429,CO2 Emissions
Netherlands,Europe,1991,171081.4739,CO2 Emissions
Netherlands,Europe,1990,162497.5596,CO2 Emissions
New Zealand,Oceania,2014,35616.98531,CO2 Emissions
New Zealand,Oceania,2013,35094.28674,CO2 Emissions
New Zealand,Oceania,2012,35621.02602,CO2 Emissions
New Zealand,Oceania,2011,34366.58268,CO2 Emissions
New Zealand,Oceania,2010,35017.24135,CO2 Emissions
New Zealand,Oceania,2009,34806.40209,CO2 Emissions
New Zealand,Oceania,2008,37674.05177,CO2 Emissions
New Zealand,Oceania,2007,36651.37149,CO2 Emissions
New Zealand,Oceania,2006,37519.10473,CO2 Emissions
New Zealand,Oceania,2005,37645.4343,CO2 Emissions
New Zealand,Oceania,2004,36063.66333,CO2 Emissions
New Zealand,Oceania,2003,36497.17101,CO2 Emissions
New Zealand,Oceania,2002,34768.27818,CO2 Emissions
New Zealand,Oceania,2001,34581.72276,CO2 Emissions
New Zealand,Oceania,2000,32355.95702,CO2 Emissions
New Zealand,Oceania,1999,31523.18609,CO2 Emissions
New Zealand,Oceania,1998,29927.50138,CO2 Emissions
New Zealand,Oceania,1997,31363.45262,CO2 Emissions
New Zealand,Oceania,1996,29368.26499,CO2 Emissions
New Zealand,Oceania,1995,28143.45763,CO2 Emissions
New Zealand,Oceania,1994,27879.05921,CO2 Emissions
New Zealand,Oceania,1993,27697.22735,CO2 Emissions
New Zealand,Oceania,1992,28099.69999,CO2 Emissions
New Zealand,Oceania,1991,26108.0645,CO2 Emissions
New Zealand,Oceania,1990,25419.77167,CO2 Emissions
Norway,Europe,2014,43869.45109,CO2 Emissions
Norway,Europe,2013,44309.05597,CO2 Emissions
Norway,Europe,2012,44553.96566,CO2 Emissions
Norway,Europe,2011,44946.86935,CO2 Emissions
Norway,Europe,2010,45833.89207,CO2 Emissions
Norway,Europe,2009,43212.09247,CO2 Emissions
Norway,Europe,2008,44893.09419,CO2 Emissions
Norway,Europe,2007,45842.80953,CO2 Emissions
Norway,Europe,2006,43913.74482,CO2 Emissions
Norway,Europe,2005,43548.23029,CO2 Emissions
Norway,Europe,2004,44320.00488,CO2 Emissions
Norway,Europe,2003,43906.70966,CO2 Emissions
Norway,Europe,2002,42655.87483,CO2 Emissions
Norway,Europe,2001,43530.34876,CO2 Emissions
Norway,Europe,2000,42194.61918,CO2 Emissions
Norway,Europe,1999,42691.75637,CO2 Emissions
Norway,Europe,1998,41939.03792,CO2 Emissions
Norway,Europe,1997,41683.13337,CO2 Emissions
Norway,Europe,1996,41586.70856,CO2 Emissions
Norway,Europe,1995,38464.90666,CO2 Emissions
Norway,Europe,1994,38434.76519,CO2 Emissions
Norway,Europe,1993,36520.78382,CO2 Emissions
Norway,Europe,1992,34833.24782,CO2 Emissions
Norway,Europe,1991,34070.97836,CO2 Emissions
Norway,Europe,1990,35694.8244,CO2 Emissions
Poland,Europe,2014,310307.2974,CO2 Emissions
Poland,Europe,2013,322440.4865,CO2 Emissions
Poland,Europe,2012,326597.7905,CO2 Emissions
Poland,Europe,2011,333713.6507,CO2 Emissions
Poland,Europe,2010,334026.1547,CO2 Emissions
Poland,Europe,2009,315937.9659,CO2 Emissions
Poland,Europe,2008,329338.1711,CO2 Emissions
Poland,Europe,2007,336268.1109,CO2 Emissions
Poland,Europe,2006,336500.5789,CO2 Emissions
Poland,Europe,2005,323372.5784,CO2 Emissions
Poland,Europe,2004,324279.4498,CO2 Emissions
Poland,Europe,2003,320230.1705,CO2 Emissions
Poland,Europe,2002,307535.6422,CO2 Emissions
Poland,Europe,2001,315274.0936,CO2 Emissions
Poland,Europe,2000,319120.4051,CO2 Emissions
Poland,Europe,1999,329380.8984,CO2 Emissions
Poland,Europe,1998,339145.8296,CO2 Emissions
Poland,Europe,1997,368415.8533,CO2 Emissions
Poland,Europe,1996,377308.5961,CO2 Emissions
Poland,Europe,1995,363885.7776,CO2 Emissions
Poland,Europe,1994,362012.9588,CO2 Emissions
Poland,Europe,1993,366427.6609,CO2 Emissions
Poland,Europe,1992,365865.1595,CO2 Emissions
Poland,Europe,1991,375684.1569,CO2 Emissions
Poland,Europe,1990,378782.5392,CO2 Emissions
Portugal,Europe,2014,48353.69033,CO2 Emissions
Portugal,Europe,2013,48495.55048,CO2 Emissions
Portugal,Europe,2012,50262.42244,CO2 Emissions
Portugal,Europe,2011,52150.65344,CO2 Emissions
Portugal,Europe,2010,53583.88586,CO2 Emissions
Portugal,Europe,2009,58004.19697,CO2 Emissions
Portugal,Europe,2008,60550.0402,CO2 Emissions
Portugal,Europe,2007,62791.14777,CO2 Emissions
Portugal,Europe,2006,65465.41972,CO2 Emissions
Portugal,Europe,2005,70034.52941,CO2 Emissions
Portugal,Europe,2004,67458.15914,CO2 Emissions
Portugal,Europe,2003,64697.29922,CO2 Emissions
Portugal,Europe,2002,69954.49452,CO2 Emissions
Portugal,Europe,2001,66113.75571,CO2 Emissions
Portugal,Europe,2000,66411.32992,CO2 Emissions
Portugal,Europe,1999,67612.81189,CO2 Emissions
Portugal,Europe,1998,59976.20992,CO2 Emissions
Portugal,Europe,1997,55454.21106,CO2 Emissions
Portugal,Europe,1996,52348.46881,CO2 Emissions
Portugal,Europe,1995,55134.32947,CO2 Emissions
Portugal,Europe,1994,51303.20415,CO2 Emissions
Portugal,Europe,1993,50502.1226,CO2 Emissions
Portugal,Europe,1992,51850.56567,CO2 Emissions
Portugal,Europe,1991,47406.84249,CO2 Emissions
Portugal,Europe,1990,45809.07141,CO2 Emissions
Romania,Europe,2014,74046.46763,CO2 Emissions
Romania,Europe,2013,74083.35824,CO2 Emissions
Romania,Europe,2012,84661.23054,CO2 Emissions
Romania,Europe,2011,86163.63433,CO2 Emissions
Romania,Europe,2010,80795.77403,CO2 Emissions
Romania,Europe,2009,85288.29402,CO2 Emissions
Romania,Europe,2008,101035.4208,CO2 Emissions
Romania,Europe,2007,104540.3509,CO2 Emissions
Romania,Europe,2006,106175.9911,CO2 Emissions
Romania,Europe,2005,102414.2524,CO2 Emissions
Romania,Europe,2004,104575.0778,CO2 Emissions
Romania,Europe,2003,105737.481,CO2 Emissions
Romania,Europe,2002,100655.3131,CO2 Emissions
Romania,Europe,2001,100377.987,CO2 Emissions
Romania,Europe,2000,95190.90345,CO2 Emissions
Romania,Europe,1999,90443.35077,CO2 Emissions
Romania,Europe,1998,106813.9775,CO2 Emissions
Romania,Europe,1997,123515.8533,CO2 Emissions
Romania,Europe,1996,131939.6945,CO2 Emissions
Romania,Europe,1995,128587.0036,CO2 Emissions
Romania,Europe,1994,122610.777,CO2 Emissions
Romania,Europe,1993,124819.1001,CO2 Emissions
Romania,Europe,1992,132732.9087,CO2 Emissions
Romania,Europe,1991,143586.6075,CO2 Emissions
Romania,Europe,1990,174731.8868,CO2 Emissions
Russian Federation,Europe/Asia,2014,1671568.652,CO2 Emissions
Russian Federation,Europe/Asia,2013,1666644.423,CO2 Emissions
Russian Federation,Europe/Asia,2012,1727489.104,CO2 Emissions
Russian Federation,Europe/Asia,2011,1717221.951,CO2 Emissions
Russian Federation,Europe/Asia,2010,1662592.259,CO2 Emissions
Russian Federation,Europe/Asia,2009,1576703.967,CO2 Emissions
Russian Federation,Europe/Asia,2008,1684999.823,CO2 Emissions
Russian Federation,Europe/Asia,2007,1653139.056,CO2 Emissions
Russian Federation,Europe/Asia,2006,1653289.193,CO2 Emissions
Russian Federation,Europe/Asia,2005,1593933.344,CO2 Emissions
Russian Federation,Europe/Asia,2004,1575180.86,CO2 Emissions
Russian Federation,Europe/Asia,2003,1568510.143,CO2 Emissions
Russian Federation,Europe/Asia,2002,1531200.212,CO2 Emissions
Russian Federation,Europe/Asia,2001,1542500.065,CO2 Emissions
Russian Federation,Europe/Asia,2000,1504182.729,CO2 Emissions
Russian Federation,Europe/Asia,1999,1512651.931,CO2 Emissions
Russian Federation,Europe/Asia,1998,1476588.925,CO2 Emissions
Russian Federation,Europe/Asia,1997,1502079.866,CO2 Emissions
Russian Federation,Europe/Asia,1996,1581293.22,CO2 Emissions
Russian Federation,Europe/Asia,1995,1629496.298,CO2 Emissions
Russian Federation,Europe/Asia,1994,1685494.547,CO2 Emissions
Russian Federation,Europe/Asia,1993,1909577.84,CO2 Emissions
Russian Federation,Europe/Asia,1992,2013175.482,CO2 Emissions
Russian Federation,Europe/Asia,1991,2433187.645,CO2 Emissions
Russian Federation,Europe/Asia,1990,2589725.306,CO2 Emissions
Slovakia,Europe,2014,33387.42872,CO2 Emissions
Slovakia,Europe,2013,35395.15486,CO2 Emissions
Slovakia,Europe,2012,35867.89627,CO2 Emissions
Slovakia,Europe,2011,37880.85315,CO2 Emissions
Slovakia,Europe,2010,38385.94252,CO2 Emissions
Slovakia,Europe,2009,37433.43342,CO2 Emissions
Slovakia,Europe,2008,41236.32404,CO2 Emissions
Slovakia,Europe,2007,40725.29984,CO2 Emissions
Slovakia,Europe,2006,42320.48448,CO2 Emissions
Slovakia,Europe,2005,42581.0225,CO2 Emissions
Slovakia,Europe,2004,42576.95889,CO2 Emissions
Slovakia,Europe,2003,42060.55025,CO2 Emissions
Slovakia,Europe,2002,41593.53325,CO2 Emissions
Slovakia,Europe,2001,43468.09335,CO2 Emissions
Slovakia,Europe,2000,41155.01145,CO2 Emissions
Slovakia,Europe,1999,43181.31449,CO2 Emissions
Slovakia,Europe,1998,44016.987,CO2 Emissions
Slovakia,Europe,1997,45040.26974,CO2 Emissions
Slovakia,Europe,1996,44978.91158,CO2 Emissions
Slovakia,Europe,1995,44679.54496,CO2 Emissions
Slovakia,Europe,1994,43638.49012,CO2 Emissions
Slovakia,Europe,1993,46467.54919,CO2 Emissions
Slovakia,Europe,1992,48979.12576,CO2 Emissions
Slovakia,Europe,1991,53447.44002,CO2 Emissions
Slovakia,Europe,1990,61837.56679,CO2 Emissions
Slovenia,Europe,2014,13489.98004,CO2 Emissions
Slovenia,Europe,2013,15148.72538,CO2 Emissions
Slovenia,Europe,2012,15800.18724,CO2 Emissions
Slovenia,Europe,2011,16348.23911,CO2 Emissions
Slovenia,Europe,2010,16363.42977,CO2 Emissions
Slovenia,Europe,2009,16328.21033,CO2 Emissions
Slovenia,Europe,2008,18219.73043,CO2 Emissions
Slovenia,Europe,2007,17272.37919,CO2 Emissions
Slovenia,Europe,2006,17129.80199,CO2 Emissions
Slovenia,Europe,2005,16938.32426,CO2 Emissions
Slovenia,Europe,2004,16639.1711,CO2 Emissions
Slovenia,Europe,2003,16289.3859,CO2 Emissions
Slovenia,Europe,2002,16526.31271,CO2 Emissions
Slovenia,Europe,2001,16384.75614,CO2 Emissions
Slovenia,Europe,2000,15460.15417,CO2 Emissions
Slovenia,Europe,1999,15353.07144,CO2 Emissions
Slovenia,Europe,1998,15980.47785,CO2 Emissions
Slovenia,Europe,1997,16275.55967,CO2 Emissions
Slovenia,Europe,1996,15945.17611,CO2 Emissions
Slovenia,Europe,1995,15277.74478,CO2 Emissions
Slovenia,Europe,1994,14648.72554,CO2 Emissions
Slovenia,Europe,1993,14303.99365,CO2 Emissions
Slovenia,Europe,1992,14009.39863,CO2 Emissions
Slovenia,Europe,1991,14007.28261,CO2 Emissions
Slovenia,Europe,1990,15088.30505,CO2 Emissions
Spain,Europe,2014,253466.918,CO2 Emissions
Spain,Europe,2013,252259.6905,CO2 Emissions
Spain,Europe,2012,279830.3083,CO2 Emissions
Spain,Europe,2011,283918.6792,CO2 Emissions
Spain,Europe,2010,283581.4007,CO2 Emissions
Spain,Europe,2009,296617.991,CO2 Emissions
Spain,Europe,2008,335994.8037,CO2 Emissions
Spain,Europe,2007,367292.2833,CO2 Emissions
Spain,Europe,2006,360063.3363,CO2 Emissions
Spain,Europe,2005,368745.0684,CO2 Emissions
Spain,Europe,2004,353472.6123,CO2 Emissions
Spain,Europe,2003,336672.4225,CO2 Emissions
Spain,Europe,2002,332200.8428,CO2 Emissions
Spain,Europe,2001,312395.4032,CO2 Emissions
Spain,Europe,2000,311599.7239,CO2 Emissions
Spain,Europe,1999,298531.0279,CO2 Emissions
Spain,Europe,1998,274911.0969,CO2 Emissions
Spain,Europe,1997,266391.9268,CO2 Emissions
Spain,Europe,1996,253708.8701,CO2 Emissions
Spain,Europe,1995,265725.3507,CO2 Emissions
Spain,Europe,1994,252389.3483,CO2 Emissions
Spain,Europe,1993,239938.2873,CO2 Emissions
Spain,Europe,1992,248407.1601,CO2 Emissions
Spain,Europe,1991,239725.1837,CO2 Emissions
Spain,Europe,1990,230154.9631,CO2 Emissions
Sweden,Europe,2014,43404.90317,CO2 Emissions
Sweden,Europe,2013,44899.15194,CO2 Emissions
Sweden,Europe,2012,46559.64002,CO2 Emissions
Sweden,Europe,2011,49133.58694,CO2 Emissions
Sweden,Europe,2010,53057.73463,CO2 Emissions
Sweden,Europe,2009,47267.44667,CO2 Emissions
Sweden,Europe,2008,50831.57681,CO2 Emissions
Sweden,Europe,2007,52911.72673,CO2 Emissions
Sweden,Europe,2006,53697.65593,CO2 Emissions
Sweden,Europe,2005,53859.20573,CO2 Emissions
Sweden,Europe,2004,56428.80314,CO2 Emissions
Sweden,Europe,2003,57203.59907,CO2 Emissions
Sweden,Europe,2002,56631.89617,CO2 Emissions
Sweden,Europe,2001,55686.74575,CO2 Emissions
Sweden,Europe,2000,54730.42441,CO2 Emissions
Sweden,Europe,1999,55861.21922,CO2 Emissions
Sweden,Europe,1998,58733.40636,CO2 Emissions
Sweden,Europe,1997,58154.52972,CO2 Emissions
Sweden,Europe,1996,63238.78594,CO2 Emissions
Sweden,Europe,1995,59318.67271,CO2 Emissions
Sweden,Europe,1994,59876.99876,CO2 Emissions
Sweden,Europe,1993,57425.95145,CO2 Emissions
Sweden,Europe,1992,57482.06466,CO2 Emissions
Sweden,Europe,1991,57755.63468,CO2 Emissions
Sweden,Europe,1990,57546.54325,CO2 Emissions
Switzerland,Europe,2014,39265.05259,CO2 Emissions
Switzerland,Europe,2013,43181.65944,CO2 Emissions
Switzerland,Europe,2012,42241.55361,CO2 Emissions
Switzerland,Europe,2011,40973.14917,CO2 Emissions
Switzerland,Europe,2010,45027.06448,CO2 Emissions
Switzerland,Europe,2009,43509.08656,CO2 Emissions
